
Project Name,020_MSM_Template_Mat_24_E23B
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2018
Slot No,12
Scenario Title AM,2018 AM 2018March_update_SepNet_AGSv1_E23B
Date,20240724
User,ChapaJay1
File Name,C:/002_D/MSM_P2_E23/020_MSM_Template_Mat_24_E23B/2018/2018/outputs/Landuse_Table/Landuse_Detailed_Table_2018_Slot_12.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,375,32.55184,38.39762,24.76435,23.28589,64.27406,20.40383,33.55472,23.99339,2.18894,3.59026,4.09336,0.00000,0.00000,2.28796,17.33767,13.36286,2.81471,4.61663,5.26356,1.72341,35.64460,0.00000,3e-07,0.00000,6.63650,7.86314,7.54634,0.00000,0.00000,5.45168,37.88441,11.63111,7.05895,8.36368,8.02671,1.70174,22.48446,2.68305,18.64486,2.10421,18.94112,22.44205,21.53787,8.88908,117.4480,0.00436,0.03027,0.01731,6.15836,7.06007,11.64298,3.04445,7.78642,25.82228,33.44390,7.60441,8.86630,10.16452,16.76262,19.29287,49.34304,20.21222,26.17801,6.27836,6.03272,6.91604,11.40545,22.65966,57.95388,3.76484,4.87607,0.99699,143.3295,122.6620,113.1591,639.0080,206.1712,66.69150,203.0000,0.00000,0.00000
,376,127.4623,121.7631,133.5838,96.18063,250.2060,102.3019,139.5420,92.25126,17.80576,29.20459,33.29706,0.00000,0.00000,8.68591,65.82009,47.61190,19.57470,32.10598,36.60501,5.32473,110.1290,4e-07,3e-06,0.00000,36.48296,43.22618,41.48463,0.00000,0.00000,23.72435,164.8635,101.6551,37.58755,44.53493,42.74065,7.23659,95.61427,10.44088,72.55496,15.70262,99.88828,118.3508,113.5825,35.35371,467.1152,0.00866,0.06016,0.11772,24.35210,27.91776,46.04002,13.98244,35.76120,105.1435,136.1774,65.05680,29.76174,34.11949,56.26748,74.61430,190.8320,69.30303,89.75832,43.97417,18.43649,21.13598,34.85600,79.45084,203.2018,12.14263,15.72661,6.40274,10.38604,51.98210,29.28680,58.46850,161.3961,40.26617,136.0000,571.0000,0.00000
,377,397.9262,188.0239,290.0097,113.1551,207.6790,276.8228,191.6984,85.29108,50.54858,82.90864,94.52666,0.00000,0.00000,22.56082,170.9614,186.8995,32.74416,53.70622,61.23212,8.14549,168.4698,2e-07,1.9e-06,0.00000,70.36389,83.36938,80.01051,0.00000,0.00000,46.86991,325.7049,228.0976,44.10329,52.25500,50.14968,8.49862,112.2890,11.56707,80.38107,18.14857,84.06172,99.59901,95.58624,29.93731,395.5503,0.00610,0.04242,0.24862,91.66445,105.0861,173.3007,37.62397,96.22628,306.1153,396.4673,149.3525,59.42334,68.12415,112.3457,103.9849,265.9496,107.9381,139.7967,52.67226,25.11684,28.79449,47.48587,73.62659,188.3059,17.25288,22.34520,6.94923,11.30442,45.46540,16.26361,22.72826,126.6060,45.44951,117.0000,21.00000,0.00000
,378,8.67470,8.63793,8.26524,6.16623,20.48811,2.07466,4.48045,6.46309,0.45060,0.73907,0.84263,0.00000,0.00000,0.41197,3.12180,4.09034,0.34723,0.56952,0.64932,0.36297,7.50720,0.00000,1e-07,0.00000,1.29318,1.53220,1.47047,0.00000,0.00000,1.53288,10.65219,3.41260,1.58001,1.87204,1.79662,0.55770,7.36870,0.96392,6.69842,0.13380,4.64595,5.50467,5.28290,3.85698,50.96078,0.00193,0.01344,0.00480,0.26436,0.30306,0.49979,0.38101,0.97447,3.41538,4.42345,0.26555,0.58581,0.67159,1.10754,3.28285,8.39615,3.63117,4.70293,0.16559,0.65175,0.74718,1.23220,7.73244,19.77634,0.90059,1.16640,0.06671,459.5430,302.9370,432.5380,148.2165,548.3696,132.1020,0.00000,0.00000,3168.000
,379,143.7218,199.0348,211.5711,146.7543,471.1791,45.65560,101.5785,112.4303,7.47242,12.25609,13.97355,0.00000,0.00000,7.22608,54.75777,77.52263,12.23649,20.07001,22.88245,8.90222,184.1208,5e-07,0.00000,0.00000,32.11996,38.05677,36.52349,0.00000,0.00000,26.91609,187.0433,213.9535,41.22411,48.84364,46.87577,11.17072,147.5945,16.45974,114.3808,23.96296,124.9747,148.0740,142.1082,72.44173,957.1450,0.04211,0.29263,0.10558,4.02983,4.61989,7.61880,6.03767,15.44183,42.22664,54.69014,31.13943,9.20422,10.55192,17.40149,54.23856,138.7194,46.13763,59.75548,34.59502,7.77883,8.91782,14.70664,94.29430,241.1652,9.26304,11.99710,6.56095,18.69531,136.0610,32.44730,252.6350,158.3188,27.88502,642.0000,0.00000,0.00000
,380,361.4037,317.8217,287.8791,206.4061,760.8081,77.98145,160.4877,165.1623,11.52280,18.89944,21.54783,0.00000,0.00000,12.05720,91.36707,226.4042,17.29547,28.36763,32.34281,13.30621,275.2066,1.1e-06,0.00001,0.00000,32.79988,38.86234,37.29660,0.00000,0.00000,30.73321,213.5689,302.5204,50.55508,59.89928,57.48600,14.05506,185.7042,20.15097,140.0316,35.59858,190.4263,225.6232,216.5329,101.7582,1344.491,0.09173,0.63744,0.31499,7.43350,8.52192,14.05375,9.47123,24.22342,65.55917,84.90943,53.96332,16.16395,18.53070,30.55954,78.81004,201.5628,66.51524,86.14771,56.00535,12.12922,13.90519,22.93147,126.2658,322.9348,13.78847,17.85823,10.62626,323.1540,422.9920,355.7540,661.8050,595.2115,642.6732,529.0000,0.00000,0.00000
,381,232.6942,272.9739,217.3995,190.2021,639.9828,71.83683,150.8204,189.3036,7.51334,12.32321,14.05007,0.00000,0.00000,9.98286,75.64813,143.1202,12.84959,21.07559,24.02894,12.36404,255.7201,4e-07,0.00000,0.00000,42.12539,49.91150,47.90059,0.00000,0.00000,35.82876,248.9786,176.6481,52.49469,62.19739,59.69149,14.73297,194.6612,22.71629,157.8583,24.43924,156.5611,185.4986,178.0249,100.2602,1324.700,0.08135,0.56531,0.14935,6.29260,7.21397,11.89677,9.69059,24.78444,71.23692,92.26299,43.51454,14.07293,16.13351,26.60626,83.11474,212.5726,74.39225,96.34969,46.29595,12.39287,14.20745,23.42993,162.2858,415.0587,16.94568,21.94732,9.97009,67.87120,901.3370,139.1382,516.7943,433.4814,161.8633,235.0000,132.0000,0.00000
,382,147.2048,191.2472,163.8130,136.5004,461.1002,84.10156,163.3253,170.8051,8.26210,13.55131,15.45026,0.00000,0.00000,8.07491,61.19007,73.36183,13.82086,22.66865,25.84523,8.47667,175.3194,5e-07,0.00000,0.00000,27.18928,32.21472,30.91681,0.00000,0.00000,26.42970,183.6633,133.2408,33.47920,39.66722,38.06905,10.46336,138.2484,15.64577,108.7244,20.82981,109.0179,129.1679,123.9639,68.43324,904.1824,0.07818,0.54325,0.26682,9.85341,11.29616,18.62885,10.81623,27.66336,81.14899,105.1007,50.05345,20.24896,23.21384,38.28265,84.98288,217.3505,78.67236,101.8931,49.43808,16.32158,18.71141,30.85755,139.5682,356.9568,18.21923,23.59677,10.34079,386.8920,1307.020,433.1370,229.0858,1120.693,1003.099,461.0000,0.00000,0.00000
,383,147.3246,176.7068,117.7001,122.1496,430.3862,69.10107,135.7545,137.8369,7.09043,11.62956,13.25922,0.00000,0.00000,7.59807,57.57663,77.46104,10.90697,17.88937,20.39622,7.83141,161.9738,4e-07,0.00000,0.00000,23.52477,27.87291,26.74993,0.00000,0.00000,23.57019,163.7922,72.43913,29.00378,34.36462,32.98009,9.44782,124.8305,14.54855,101.0997,15.88115,95.78733,113.4919,108.9194,64.06944,846.5253,0.07340,0.51006,0.11703,8.31062,9.52747,15.71204,9.64860,24.67705,72.58955,94.01485,43.83882,16.98853,19.47601,32.11847,76.39426,195.3844,70.84287,91.75266,43.68631,13.45293,15.42273,25.43409,122.1886,312.5069,15.98854,20.70767,8.91425,95.70990,161.6810,116.5967,171.3476,141.5185,58.65023,107.0000,0.00000,0.00000
,384,60.38602,79.80578,79.70893,64.94322,212.1226,28.36126,58.31789,67.30947,3.93355,6.45172,7.35580,0.00000,0.00000,3.04566,23.07937,33.61979,7.10491,11.65331,13.28630,3.63441,75.16885,1e-07,1e-06,0.00000,15.32675,18.15962,17.42798,0.00000,0.00000,12.06482,83.83994,73.82282,18.55910,21.98941,21.10348,4.93091,65.15023,7.33594,50.97839,10.17246,54.20233,64.22066,61.63322,32.10913,424.2458,0.03487,0.24232,0.08274,2.69925,3.09448,5.10320,3.94557,10.09111,27.33266,35.40010,22.21886,5.86785,6.72703,11.09375,32.86190,84.04692,27.84762,36.06704,23.05385,5.09552,5.84162,9.63359,59.82078,152.9964,6.45523,8.36054,4.92818,70.69127,90.45620,116.4871,184.1068,128.1567,207.3088,0.00000,0.00000,0.00000
,385,128.7027,99.07984,147.8652,88.45398,206.9027,119.7329,134.1042,82.60303,19.93344,32.69436,37.27585,0.00000,0.00000,8.20553,62.17989,53.41662,19.82712,32.52000,37.07704,4.34691,89.90523,2e-07,1.5e-06,0.00000,41.40543,49.05847,47.08194,0.00000,0.00000,25.29391,175.7706,112.0965,35.08232,41.56665,39.89196,6.67909,88.24830,9.50553,66.05511,14.19427,82.41678,97.65005,93.71577,29.50701,389.8650,0.00672,0.04672,0.17467,32.17163,36.88225,60.82364,16.18678,41.39898,122.6675,158.8737,76.72613,32.64855,37.42899,61.72528,71.40233,182.6172,67.89777,87.93828,43.05050,19.31103,22.13857,36.50939,71.19138,182.0777,12.33883,15.98072,6.27447,280.4170,122.7760,239.4736,151.8249,430.1873,218.0345,1142.000,85.00000,0.00000
,386,185.1962,225.0739,161.1555,125.5739,352.8224,112.8210,173.9682,136.1480,17.93519,29.41688,33.53909,0.00000,0.00000,13.70205,103.8314,68.99657,22.67384,37.18909,42.40044,10.08836,208.6532,8e-07,0.00001,0.00000,31.40179,37.20586,35.70685,0.00000,0.00000,29.21707,203.0331,120.9190,32.36204,38.34358,36.79875,9.83684,129.9704,14.86207,103.2784,17.40655,84.88290,100.5720,96.51997,53.45074,706.2245,0.03357,0.23331,0.21938,19.73101,22.62005,37.30340,15.16713,38.79113,116.7198,151.1705,67.27957,27.86601,31.94619,52.68342,93.24741,238.4877,89.19753,115.5248,52.46274,19.58381,22.45130,37.02512,116.2324,297.2735,17.92831,23.21999,9.12286,60.48910,252.0740,129.4755,807.7690,358.3305,166.9819,18.00000,20.00000,0.00000
,387,218.4447,129.4031,162.9948,83.78497,202.7396,96.64178,115.1644,68.61057,10.16107,16.66594,19.00135,0.00000,0.00000,9.40257,71.25082,136.4503,10.50594,17.23161,19.64629,5.79206,119.7947,2e-07,1.8e-06,0.00000,28.53580,33.81013,32.44796,0.00000,0.00000,24.17584,168.0009,155.0853,23.41344,27.74099,26.62332,6.43004,84.95772,9.02168,62.69278,14.90745,56.27106,66.67176,63.98560,29.41706,388.6765,0.00769,0.05346,0.19918,15.30982,17.55150,28.94472,13.57496,34.71904,99.05921,128.2972,71.50035,15.83335,18.15169,29.93449,62.77689,160.5569,56.99921,73.82294,41.52613,8.93046,10.23807,16.88391,61.30460,156.7914,9.63325,12.47657,5.81152,3.52859,48.78710,9.77304,26.01464,111.2095,49.12910,318.0000,0.00000,0.00000
,388,28.36021,36.02557,77.67751,52.40536,149.7486,33.34690,67.22472,65.79684,2.11873,3.47509,3.96206,0.00000,0.00000,1.70480,12.91866,13.69779,3.55812,5.83595,6.65374,1.66269,34.38864,0.00000,6e-07,0.00000,12.32691,14.60532,14.01688,0.00000,0.00000,11.83039,82.21086,72.56452,13.16627,15.59982,14.97131,4.22257,55.79121,6.25321,43.45433,8.43483,35.50520,42.06769,40.37281,24.28384,320.8531,0.01829,0.12712,0.14073,3.78077,4.33435,7.14791,4.79771,12.27052,35.79253,46.35695,21.80247,7.97193,9.13919,15.07171,39.82287,101.8502,36.51271,47.28971,22.79954,6.08603,6.97716,11.50623,60.97306,155.9434,7.74001,10.02452,4.28187,800.4760,138.6820,300.4200,203.1453,251.8454,122.5664,0.00000,0.00000,0.00000
,389,4.05592,4.31047,2.91362,2.09811,7.61668,1.10122,2.25213,2.93776,0.18866,0.30944,0.35280,0.00000,0.00000,0.23027,1.74498,2.76470,0.19879,0.32604,0.37173,0.24596,5.08713,0.00000,0.00000,0.00000,0.21879,0.25923,0.24879,0.00000,0.00000,0.63363,4.40315,1.74025,0.24481,0.29006,0.27837,0.23447,3.09796,0.37437,2.60152,0.29678,0.67665,0.80171,0.76941,1.68518,22.26559,0.00299,0.02080,0.00504,0.08031,0.09207,0.15184,0.16712,0.42742,1.27101,1.64616,0.66868,0.17992,0.20627,0.34016,1.39458,3.56676,1.29758,1.68058,0.71610,0.17443,0.19997,0.32978,2.83461,7.24973,0.34463,0.44635,0.13990,27.66230,213.1840,32.35240,1918.279,94.76253,76.33572,0.00000,0.00000,0.00000
,390,248.4960,299.2389,265.5334,246.0629,741.2360,179.1025,320.0521,277.0951,15.09149,24.75272,28.22133,0.00000,0.00000,14.86543,112.6472,112.8854,20.78703,34.09441,38.87207,13.24607,273.9628,8e-07,0.00001,0.00000,62.95494,74.59103,71.58582,0.00000,0.00000,53.02784,368.4972,164.0882,72.49717,85.89697,82.43623,19.19151,253.5702,29.23980,203.1911,32.91103,208.5898,247.1439,237.1866,112.2812,1483.529,0.06374,0.44292,0.26192,25.71185,29.47662,48.61077,24.91054,63.71068,190.1425,246.2644,111.0474,43.07733,49.38477,81.44191,179.8741,460.0422,169.8344,219.9622,101.7406,31.76077,36.41122,60.04685,246.2300,629.7528,35.49121,45.96672,18.68752,172.1596,112.9640,51.72340,238.7912,278.8301,87.97620,500.0000,0.00000,0.00000
,391,0.73937,0.35888,0.60330,0.18060,0.32379,0.41203,0.27946,0.13433,0.04353,0.07139,0.08140,0.00000,0.00000,0.04827,0.36582,0.27821,0.01656,0.02717,0.03098,0.01523,0.31507,0.00000,0.00000,0.00000,0.04475,0.05302,0.05088,0.00000,0.00000,0.05370,0.37318,0.27796,0.01888,0.02237,0.02147,0.00778,0.10275,0.01149,0.07982,0.01016,0.03037,0.03599,0.03454,0.02749,0.36324,0.00002,0.00016,0.00043,0.03440,0.03944,0.06505,0.02703,0.06914,0.23741,0.30748,0.07916,0.02080,0.02384,0.03932,0.07451,0.19056,0.08374,0.10846,0.02766,0.00905,0.01037,0.01711,0.05609,0.14346,0.01355,0.01755,0.00412,840.7010,1119.490,1518.744,241.9176,510.3912,226.1358,0.00000,0.00000,119.0000
,392,13.14547,17.88598,14.97431,11.23899,28.61563,4.50570,6.28021,4.83250,0.99687,1.63505,1.86417,0.00000,0.00000,1.19332,9.04274,3.68552,1.05211,1.72565,1.96747,0.78747,16.28687,0.00000,2e-07,0.00000,2.74507,3.25244,3.12141,0.00000,0.00000,2.57031,17.86138,5.39797,2.40745,2.85243,2.73750,0.76658,10.12848,1.19835,8.32745,0.92656,5.57071,6.60036,6.33443,3.82081,50.48293,0.00187,0.01300,0.00981,0.92749,1.06329,1.75351,0.81104,2.07430,6.58746,8.53179,3.02750,1.11523,1.27852,2.10845,4.38508,11.21518,4.53010,5.86719,2.09069,0.80330,0.92093,1.51873,5.46465,13.97627,0.98765,1.27916,0.39976,716.3910,287.0100,1049.747,203.1247,80.99355,554.7444,0.00000,0.00000,0.00000
,393,80.75554,80.16125,91.50488,65.44416,159.7154,91.82731,122.5068,88.87328,13.96070,22.89801,26.10673,0.00000,0.00000,5.58241,42.30236,31.25740,17.70666,29.04205,33.11172,3.61934,74.85725,0.00000,1e-07,0.00000,23.03080,27.28762,26.18822,0.00000,0.00000,17.76030,123.4185,65.12801,20.79819,24.64237,23.64955,5.26874,69.61395,7.45919,51.83485,12.03787,50.27543,59.56794,57.16799,24.65130,325.7083,0.00878,0.06102,0.09463,23.14939,26.53896,43.76620,12.50262,31.97646,94.65636,122.5949,59.73392,28.57572,32.75982,54.02520,66.65546,170.4766,63.44041,82.16527,40.53100,19.72627,22.61462,37.29445,77.36954,197.8787,12.91761,16.73033,6.79338,1.40786,16.21310,9.74347,12.96797,67.79130,37.08632,215.0000,0.00000,0.00000
,394,204.8971,148.7291,466.6114,203.3903,488.2271,134.1774,234.1605,156.2815,11.14070,18.27272,20.83330,0.00000,0.00000,8.25706,62.57038,127.4587,14.18727,23.26963,26.53042,6.60415,136.5907,1e-07,1.2e-06,0.00000,64.79562,76.77193,73.67886,0.00000,0.00000,51.54232,358.1740,519.2030,58.88560,69.76952,66.95860,15.18898,200.6862,20.99721,145.9122,38.75007,148.5037,175.9519,168.8629,72.26286,954.7822,0.01096,0.07619,0.31192,19.96149,22.88428,37.73915,18.47286,47.24582,132.6769,171.8374,91.05602,30.85923,35.37767,58.34240,128.5763,328.8440,112.5883,145.8196,79.24744,18.93027,21.70206,35.78953,136.6758,349.5593,16.51242,21.38618,10.14719,49.70591,152.9910,58.68631,162.7250,367.7943,153.7688,450.0000,2519.000,0.00000
,395,119.1085,89.48371,271.0445,132.0617,331.3789,98.13780,183.2716,120.6570,4.88451,8.01146,9.13411,0.00000,0.00000,4.68400,35.49442,74.22305,5.61296,9.20624,10.49632,3.93447,81.37499,0.00000,3e-07,0.00000,38.73526,45.89478,44.04572,0.00000,0.00000,31.93056,221.8894,286.0876,36.71624,43.50257,41.74989,9.80491,129.5485,13.82562,96.07595,23.42500,95.96329,113.7004,109.1195,49.08666,648.5635,0.00731,0.05083,0.12919,15.73561,18.03965,29.74973,13.63012,34.86011,99.04433,128.2780,63.23516,26.07412,29.89193,49.29568,101.4853,259.5568,89.65904,116.1226,58.93117,15.88062,18.20588,30.02387,106.4803,272.3318,12.34117,15.98375,7.20756,32.86680,168.7810,39.01180,61.65780,196.4729,149.7859,503.0000,0.00000,0.00000
,396,231.0497,193.6706,308.1205,170.3575,486.5689,61.12761,134.4586,122.5543,6.43168,10.54909,12.02735,0.00000,0.00000,7.65650,58.01941,161.9469,9.72432,15.94960,18.18463,8.77410,181.4710,0.00000,4e-07,0.00000,41.37732,49.02518,47.04998,0.00000,0.00000,33.42019,232.2411,361.5699,48.02016,56.89582,54.60352,12.57312,166.1239,17.50236,121.6261,33.48761,139.4121,165.1800,158.5250,71.44988,944.0402,0.03123,0.21701,0.16511,8.03393,9.21027,15.18893,8.36500,21.39415,58.19166,75.36736,44.77760,17.89614,20.51652,33.83441,74.10213,189.5221,62.78398,81.31513,49.49361,13.55547,15.54028,25.62794,106.7130,272.9271,11.34904,14.69880,8.21038,42.74200,323.3830,48.58510,746.8690,360.4870,178.7248,0.00000,0.00000,0.00000
,397,132.2256,130.3523,310.0551,180.4184,512.5693,82.10735,185.7980,166.5774,6.65703,10.91870,12.44875,0.00000,0.00000,5.29634,40.13462,85.13465,11.47879,18.82725,21.46552,5.95912,123.2498,1e-07,1.3e-06,0.00000,45.47320,53.87810,51.70739,0.00000,0.00000,35.51587,246.8042,350.3300,53.99588,63.97604,61.39848,13.44516,177.6458,18.93687,131.5947,34.09324,159.1364,188.5499,180.9533,76.57374,1011.740,0.02750,0.19108,0.15987,11.32450,12.98265,21.41008,11.81527,30.21850,82.63345,107.0234,60.80080,25.80040,29.57813,48.77819,107.8446,275.8211,91.85721,118.9695,69.05293,19.24965,22.06821,36.39336,152.3257,389.5851,15.60165,20.20659,10.82031,31.56680,149.2060,42.23440,87.56020,217.7117,175.2355,1223.000,0.00000,0.00000
,398,129.0335,90.34718,326.6578,157.3126,379.0766,154.1603,239.0197,149.5367,6.04068,9.90778,11.29617,0.00000,0.00000,5.04571,38.23537,84.11803,7.73136,12.68079,14.45776,4.09021,84.59612,0.00000,0.00000,0.00000,57.30514,67.89696,65.16142,0.00000,0.00000,41.41243,287.7802,353.1747,51.79255,61.36547,58.89310,12.24531,161.7927,16.86165,117.1737,31.69019,130.2686,154.3465,148.1279,58.94915,778.8729,0.00757,0.05258,0.18087,22.40110,25.68110,42.35148,22.75784,58.20500,149.0023,192.9814,142.8532,31.23412,35.80747,59.05117,140.7728,360.0377,112.3577,145.5209,109.1536,18.04305,20.68493,34.11213,139.1489,355.8844,15.53205,20.11645,12.80767,25.24745,165.5820,42.27470,412.2510,293.8468,87.07380,921.0000,2128.000,0.00000
,399,288.1940,218.4058,288.7867,214.2082,640.6170,90.06657,188.4208,195.0192,11.29902,18.53240,21.12936,0.00000,0.00000,8.91665,67.56857,204.7829,19.92674,32.68338,37.26334,9.82489,203.2039,4e-07,0.00000,0.00000,57.27734,67.86403,65.12983,0.00000,0.00000,41.61677,289.2002,257.3509,67.41763,79.87854,76.66026,15.87360,209.7319,23.46960,163.0932,33.21479,194.1540,230.0399,220.7718,94.25027,1245.293,0.08521,0.59217,0.24111,11.99316,13.74922,22.67425,11.68055,29.87395,82.85557,107.3110,61.15661,25.53082,29.26908,48.26853,98.85410,252.8272,85.88117,111.2296,64.97488,22.05434,25.28357,41.69590,161.2273,412.3514,18.80650,24.35737,12.88288,106.3146,229.4150,64.72760,468.4330,483.9899,160.7848,824.0000,0.00000,0.00000
,400,162.5409,141.9587,226.1826,149.5338,409.2081,80.33537,163.4518,140.0903,8.89063,14.58220,16.62562,0.00000,0.00000,6.81674,51.65586,96.60477,12.03707,19.74292,22.50951,6.21264,128.4933,0.00000,0.00000,0.00000,44.49163,52.71511,50.59125,0.00000,0.00000,32.99610,229.2940,206.3247,45.90434,54.38892,52.19762,11.09988,146.6586,16.34322,113.5711,22.33004,122.7243,145.4077,139.5494,60.04629,793.3687,0.02754,0.19141,0.22896,13.17969,15.10948,24.91749,11.08249,28.34435,82.44354,106.7773,50.07314,26.45847,30.33256,50.02233,91.54681,234.1382,83.44833,108.0787,52.44135,19.27722,22.09981,36.44548,123.5454,315.9771,15.82240,20.49250,8.75140,22.54269,129.4670,29.17680,313.8960,333.9576,90.68941,745.0000,0.00000,0.00000
,401,106.8852,114.2325,229.4817,138.1593,337.5237,118.9830,198.9225,135.9945,11.42535,18.73960,21.36559,0.00000,0.00000,7.04859,53.41281,42.75816,13.88876,22.78003,25.97221,5.06237,104.7028,5e-07,0.00000,0.00000,49.38825,58.51679,56.15916,0.00000,0.00000,36.83230,255.9523,188.9150,43.43341,51.46130,49.38795,10.61958,140.3124,15.56531,108.1653,20.74052,105.9225,125.5003,120.4440,51.17004,676.0902,0.01097,0.07622,0.22886,21.66966,24.84256,40.96862,16.60307,42.46366,124.2039,160.8636,73.20023,32.44817,37.19926,61.34643,111.0850,284.1087,102.0234,132.1364,62.01722,20.91777,23.98058,39.54709,121.3176,310.2795,16.70639,21.63740,8.45829,19.39493,110.6500,26.07710,71.58330,97.48386,78.10926,383.0000,0.00000,0.00000
,402,151.2900,155.3826,361.5114,202.9530,483.8422,168.9143,257.4095,172.2090,14.88156,24.40838,27.82875,0.00000,0.00000,9.95188,75.41331,66.34828,18.19090,29.83629,34.01727,7.00277,144.8354,1e-07,1.1e-06,0.00000,76.23704,90.32809,86.68884,0.00000,0.00000,54.58401,379.3111,313.9558,65.80483,77.96768,74.82636,15.52886,205.1770,22.03659,153.1350,35.26226,159.1076,188.5158,180.9206,73.25143,967.8434,0.01293,0.08987,0.25970,28.03498,32.13989,53.00287,23.24463,59.44998,163.2476,211.4314,126.2980,38.68362,44.34772,73.13515,142.0679,363.3500,122.6421,158.8407,96.43130,24.04330,27.56375,45.45621,150.7528,385.5623,19.67092,25.47694,12.85664,23.76004,155.4440,45.41060,226.6456,441.1625,217.8473,1358.000,2228.000,0.00000
,403,142.1827,112.0218,287.1507,149.8394,387.5530,90.19653,174.3100,126.8138,7.82713,12.83787,14.63686,0.00000,0.00000,5.99197,45.40594,92.28806,11.50018,18.86232,21.50552,5.18084,107.1531,0.00000,3e-07,0.00000,46.28743,54.84282,52.63322,0.00000,0.00000,34.98922,243.1445,306.2856,45.73782,54.19163,52.00828,11.30163,149.3242,15.96092,110.9144,27.34117,120.2686,142.4980,136.7569,58.07720,767.3522,0.01196,0.08313,0.19563,13.50045,15.47720,25.52392,12.63988,32.32749,88.77525,114.9779,67.63979,23.48103,26.91915,44.39319,98.15868,251.0486,84.11794,108.9460,66.03974,15.44177,17.70278,29.19419,112.8549,288.6354,13.43557,17.40118,9.21529,15.45216,123.1280,29.20850,181.4153,141.4791,83.71629,0.00000,0.00000,0.00000
,404,283.4317,119.7253,306.3917,139.5631,367.3781,78.12165,150.9106,112.2797,8.43716,13.83843,15.77763,0.00000,0.00000,6.16481,46.71567,230.9483,12.28072,20.14256,22.96515,5.49035,113.5545,1e-07,1.3e-06,0.00000,48.22828,57.14241,54.84018,0.00000,0.00000,33.06347,229.7622,383.7672,49.15952,58.24578,55.89910,11.03282,145.7725,15.36873,106.7993,28.43608,130.1712,154.2310,148.0172,57.24812,756.3976,0.02329,0.16187,0.37115,12.99283,14.89526,24.56422,11.18221,28.59941,75.81607,98.19373,67.13136,22.78432,26.12043,43.07600,86.22987,220.5397,71.58218,92.71017,65.10733,15.64689,17.93793,29.58198,102.6749,262.5994,12.48994,16.17644,9.69756,22.07902,97.35661,32.50410,87.60370,174.1676,73.53493,1564.000,0.00000,0.00000
,405,110.8160,76.32751,258.7278,119.0333,291.0663,85.94593,143.0334,89.90118,5.84232,9.58243,10.92523,0.00000,0.00000,4.27130,32.36710,71.43105,7.13356,11.70030,13.33988,3.39996,70.31987,2e-07,1.7e-06,0.00000,41.13123,48.73362,46.77017,0.00000,0.00000,30.58452,212.5357,292.1255,37.80597,44.79372,42.98902,9.17853,121.2724,12.75058,88.60537,23.12793,96.39169,114.2080,109.6066,44.77660,591.6163,0.00608,0.04225,0.13406,12.70953,14.57048,24.02862,12.37280,31.64441,84.20396,109.0574,70.06609,18.81625,21.57135,35.57396,81.73833,209.0523,67.58756,87.53645,57.36865,10.91090,12.50849,20.62813,81.92160,209.5210,9.06172,11.73635,6.72189,21.01117,93.92910,45.41770,71.24260,114.9718,76.17403,528.0000,0.00000,0.00000
,406,160.9558,108.3878,165.5360,99.94557,297.4142,72.36147,136.8367,113.6071,5.49898,9.01930,10.28318,0.00000,0.00000,4.88230,36.99712,112.9407,8.52073,13.97550,15.93391,4.80330,99.34457,2e-07,1.6e-06,0.00000,25.10572,29.74607,28.54762,0.00000,0.00000,19.97260,138.7921,184.5012,29.59086,35.06020,33.64765,7.39510,97.70863,10.32312,71.73663,19.73201,88.39964,104.7387,100.5189,42.27980,558.6268,0.03452,0.23990,0.26233,11.89553,13.63729,22.48966,9.88385,25.27872,69.41306,89.90083,56.51060,20.90219,23.96272,39.51764,74.73830,191.1491,64.91244,84.07181,54.03607,15.78616,18.09759,29.84528,99.50004,254.4793,13.52807,17.52098,9.64542,24.69090,45.57810,13.04316,45.56920,275.3874,41.05545,184.0000,587.0000,0.00000
