
Project Name,0295_TimeOfUseCharging_2404_E23b
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2026
Slot No,16
Scenario Title AM,2026 AM TOUCH_base_AGSv1_E23B_NC
Date,20240724
User,ChapaJay1
File Name,C:/001_Z/MSM_P2_E23b/0295_TimeOfUseCharging_2404/2026/2026/outputs/Landuse_Table/Landuse_Detailed_Table_2026_Slot_16.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,367,182.5205,107.2908,236.7154,60.07558,344.9447,73.54961,145.6019,154.6820,4.97149,8.83191,11.98385,0.00000,0.00000,4.39822,29.57184,148.5505,9.38494,16.66982,22.71247,4.68114,102.6096,6.37e-08,9.895e-07,0.00000,25.35903,32.13288,36.90260,0.00000,0.00000,20.92814,148.9445,303.5582,23.77361,30.25344,34.62802,3.89100,56.18458,7.52488,29.68207,18.79190,84.65224,107.7695,123.9117,45.94517,643.9442,0.00617,0.04585,0.14420,11.79824,14.82281,23.79578,2.40430,7.81431,38.84214,60.52095,136.7541,28.63964,35.98107,57.88397,65.56403,225.6397,60.05236,83.58566,61.48781,19.76859,24.78127,39.86033,106.0417,363.9814,8.33246,13.78341,8.21434,18.60726,152.5652,20.35122,94.57078,810.3034,84.63737,1150.948,2171.549,0.00000
,368,208.2511,159.6620,249.7883,70.33395,475.5901,100.9844,238.7982,256.2131,6.59969,11.46207,15.50727,0.00000,0.00000,6.90020,43.60889,157.7420,11.27807,19.49785,26.52857,7.28792,152.3741,1.153e-07,6.516e-07,0.00000,32.68540,40.50929,46.41288,0.00000,0.00000,31.90587,217.2637,250.4071,29.21506,36.44659,41.56591,4.64245,65.69150,9.63029,30.92032,24.37723,103.7337,128.9416,147.9538,65.81837,885.3617,0.01533,0.10519,0.11518,19.06066,22.87149,35.67347,1.90034,6.00457,60.03836,112.0619,172.4612,46.54366,55.71562,86.79021,101.1241,376.4723,96.16648,131.4017,99.64487,29.69317,35.76720,56.13556,169.3521,630.8236,12.73448,21.49965,12.08761,47.59120,133.2804,22.21033,78.33291,346.0767,60.24506,117.0131,0.00000,0.00000
,369,112.8237,116.3466,127.7136,40.54221,314.0371,35.51329,80.05534,105.9103,3.75915,6.50743,8.88415,0.00000,0.00000,4.46178,28.94584,79.41605,5.98019,10.43485,14.28723,5.10323,111.2433,1.556e-07,1.8132e-06,0.00000,14.22236,17.50700,20.16465,0.00000,0.00000,15.45720,105.8463,134.1238,13.43620,16.67849,19.15833,2.71995,37.82225,6.09565,20.38049,11.62703,49.24224,61.16084,70.57240,42.90664,585.1675,0.03793,0.22705,0.07702,4.20022,5.36095,8.18412,1.46474,5.30917,24.12430,36.61473,55.17654,10.57623,13.49613,20.64195,34.82641,125.2843,34.44500,49.46695,31.45104,7.97781,10.08264,15.34910,72.03220,258.7057,6.25452,10.76959,5.50088,34.25526,91.43671,37.90153,417.0783,322.7684,86.95709,95.91236,1031.682,0.00000
,370,142.8980,163.1205,141.8900,48.17458,388.3202,46.19179,79.96773,154.8447,3.31276,5.50891,7.55432,0.00000,0.00000,5.32574,32.82645,104.7458,5.40225,9.08085,12.47974,7.10209,156.0184,2.328e-07,2.2637e-06,0.00000,19.56537,24.82718,28.53274,0.00000,0.00000,19.31026,134.9136,129.5561,20.19624,25.72976,29.47054,3.07899,45.09559,7.24789,25.51202,13.20659,78.98405,100.3482,115.6047,51.55442,725.0860,0.03611,0.22282,0.06891,5.94966,7.52942,10.79807,1.07293,4.06018,23.41492,49.42883,69.15007,17.80149,22.46509,32.18732,31.32517,128.6103,35.18588,50.77472,27.78721,17.78428,22.14525,31.34234,88.50197,376.0321,7.36478,13.95599,5.59608,16.42343,99.12981,31.85562,48.68958,86.08051,86.04684,0.00000,0.00000,0.00000
,371,187.1478,149.7592,204.2332,67.93227,442.4987,64.05331,142.5193,169.8734,7.47597,12.39376,16.99165,0.00000,0.00000,6.27440,37.56281,143.3105,16.80054,27.11961,37.37243,7.13535,142.6238,1.489e-07,1.5899e-06,0.00000,29.57523,37.82682,43.35952,0.00000,0.00000,22.56385,164.7856,221.1170,29.54122,37.83213,43.25913,4.34688,63.58540,9.08297,36.35924,18.73018,110.2938,141.0979,162.1873,58.06149,826.9359,0.03805,0.22028,0.08417,12.22507,15.74889,23.07985,1.66954,6.24904,33.76167,62.62958,117.8997,34.66629,44.65259,65.42874,56.69033,228.3483,54.66087,84.71551,57.56777,25.00200,32.15828,46.97102,105.7554,429.4393,8.48384,15.90340,8.63421,41.57133,178.7842,20.53445,138.4861,322.2941,97.82433,1008.039,0.00000,0.00000
,372,257.5917,210.6636,293.0741,87.35600,721.2213,117.1603,244.2328,358.7035,8.39981,14.24243,19.47688,0.00000,0.00000,8.32369,52.89389,196.3741,15.24097,25.91229,35.55292,9.28520,201.3784,2.15e-07,1.972e-06,1.67e-08,33.73142,42.74930,49.09327,0.00000,0.00000,32.07983,230.6987,323.3697,34.60501,43.83810,50.22860,5.51073,81.84526,12.74292,41.20700,28.94280,137.8022,172.9586,199.4043,96.40070,1346.042,0.22622,1.20752,0.18781,16.23837,20.60813,29.91147,3.70768,13.91412,64.01587,111.3919,213.4687,46.56972,59.11532,85.96809,99.18541,389.2802,96.69484,143.0613,108.2297,40.83241,50.83444,72.33309,225.3214,909.3757,18.22267,34.55664,20.36599,57.68031,521.1096,187.7070,507.3821,1392.417,216.0608,0.00000,0.00000,0.00000
,373,94.15932,54.62106,176.7437,46.37784,240.6803,74.18012,130.8283,118.8947,2.63826,4.47705,6.13240,0.00000,0.00000,2.70121,17.80629,73.65182,3.98103,6.81321,9.35791,2.40168,52.21938,7.11e-08,6.133e-07,0.00000,18.40330,23.11083,26.61475,0.00000,0.00000,17.57839,124.2151,211.6939,14.85582,18.78442,21.57895,3.02228,43.35556,5.62880,22.99636,14.21194,48.78164,61.63642,71.12891,32.20154,449.1590,0.00654,0.04034,0.06488,10.93816,13.78409,20.33849,3.53761,13.03353,41.73800,76.14556,127.9227,20.10577,25.26899,37.25947,55.18806,206.4686,50.10452,75.84464,54.98246,13.25148,16.44301,24.00845,79.26743,301.4429,6.45898,11.39741,7.34934,16.39428,113.1336,16.87306,85.41154,167.1053,40.77539,0.00000,0.00000,0.00000
,374,120.2028,155.0585,116.4399,44.35582,339.3564,57.45351,134.4809,162.5662,4.95546,8.81375,11.95602,0.00000,0.00000,5.48948,36.57147,78.14180,8.85782,15.75870,21.46012,6.68172,148.3768,3.143e-07,0.00000,0.00000,15.98449,20.36798,23.34647,0.00000,0.00000,16.09458,115.7793,101.0059,15.28385,19.53687,22.32789,2.83763,41.51818,6.18011,22.03842,13.50876,54.22783,69.27409,79.56232,44.59252,634.1204,0.02874,0.21392,0.06297,9.32967,11.63042,17.51427,2.13335,8.19477,34.01452,61.33236,91.58391,21.51087,26.92594,40.75272,53.16657,215.7953,48.42045,71.88990,64.39552,14.52549,18.38299,28.09700,99.87205,401.4735,7.74006,14.23250,9.24000,311.9632,108.1800,71.63128,150.9066,70.39664,51.34302,0.00000,0.00000,0.00000
,375,36.30500,41.39838,39.47002,17.95741,113.3677,26.92338,70.06830,91.09988,1.16442,1.99471,2.67980,0.00000,0.00000,1.73651,13.39639,21.17209,1.84313,3.15649,4.25747,1.59132,39.80705,2.11e-08,4.876e-07,0.00000,4.89043,5.92160,6.75691,0.00000,0.00000,5.54191,45.14967,28.24847,4.69545,5.69382,6.47986,1.08279,16.87462,2.21722,8.97722,5.57780,16.88670,20.44416,23.40292,13.41716,213.3183,0.00679,0.05645,0.03688,6.61453,7.99233,13.50392,1.17373,4.53562,21.08898,40.81913,34.91162,14.27119,17.02515,28.38480,24.13938,115.9972,26.75723,49.23635,29.16364,13.11484,15.44404,25.48931,50.85474,255.2247,5.91189,13.65900,6.62966,143.6301,139.4280,114.2812,624.4024,267.4630,71.25276,203.0000,0.00000,0.00000
,376,136.8361,157.8573,182.1366,75.41440,371.4824,125.8825,205.7568,250.1166,14.50477,25.01843,33.94785,0.00000,0.00000,8.51719,65.84773,62.47122,19.51875,33.58946,45.68726,6.45992,151.3974,0.00007,0.00060,0.00042,31.98991,39.68942,45.47385,0.00000,0.00000,22.51280,175.2130,166.5473,30.32561,37.64304,43.05097,4.67104,70.74336,8.21500,37.35668,24.31062,105.3094,130.6266,150.0325,45.67417,697.2907,0.02592,0.21190,0.17249,32.27591,39.38367,67.45094,8.66029,30.66492,91.55886,156.5240,150.7993,50.09152,61.02999,103.0912,82.05692,329.4566,82.30897,130.2252,105.6934,39.60363,47.78073,78.86275,140.1270,626.2162,15.94265,32.81573,23.71714,12.05805,55.44082,27.55571,55.37923,193.0183,38.58302,136.8207,589.1532,0.00000
,377,338.3968,208.8989,329.6707,103.7308,335.7387,326.3235,301.6667,241.8872,33.40065,57.80344,78.17645,0.00000,0.00000,18.33903,150.3201,169.7377,25.25802,43.65973,59.19083,8.40227,200.4966,0.00005,0.00044,0.00048,54.87601,67.88880,77.93349,0.00000,0.00000,42.98771,340.9631,275.3904,33.06170,40.91866,46.93053,6.37570,97.35509,9.73174,52.28637,30.04414,77.88510,96.13586,110.5706,40.81491,630.6625,0.02057,0.16894,0.22986,90.56422,109.2080,198.3528,30.13371,119.8192,257.4299,468.1894,286.4888,69.92651,84.16715,151.7447,115.7650,487.5682,118.7860,210.1956,140.4891,37.14986,44.27387,78.06745,132.7570,610.0887,19.97062,41.21136,28.44042,13.97936,58.14174,18.75562,28.17292,179.0174,49.78896,117.0000,21.00000,0.00000
,378,85.19014,27.78882,56.99438,19.52432,111.7569,63.08718,77.22767,106.2455,0.30641,0.48658,0.64672,0.00000,0.00000,1.73214,6.78185,76.67616,0.76813,1.10812,1.48543,2.11913,25.66969,0.00038,0.00204,0.00732,1.91149,2.14681,2.55743,0.00000,0.00000,16.69008,72.84898,24.44969,1.48419,1.71712,2.03731,1.97143,17.55289,4.12583,13.29309,0.55316,5.72317,6.65284,8.08887,23.08609,200.4278,0.00834,0.04520,0.15625,2.02491,2.23095,3.50781,3.33772,10.07615,48.58867,110.0608,115.5962,6.62677,7.25365,11.45691,36.73242,117.7229,42.13493,42.31485,18.25084,10.61736,11.48549,18.45186,98.76209,353.4494,6.60073,10.23244,11.26151,536.8552,267.1481,376.2742,147.7703,491.3557,159.3621,0.00000,0.00000,0.00000
,379,155.3950,186.0282,220.8862,62.71053,550.1395,62.66082,119.8668,224.5600,4.82976,8.45366,11.54518,0.00000,0.00000,5.36093,33.15049,116.8836,10.40724,18.14908,24.91142,8.06318,177.9650,3.767e-07,0.00000,0.00000,21.71378,27.45427,31.59267,0.00000,0.00000,21.13568,151.7785,268.8582,24.54379,31.17536,35.74322,4.01968,58.69085,8.92865,24.89356,26.75173,102.5687,129.8415,149.7881,73.28242,1026.997,0.04704,0.32312,0.17886,8.21826,10.35754,14.92284,1.46704,5.32792,28.60424,50.74854,119.0851,24.43934,30.74355,44.28721,47.07994,192.6536,45.99482,64.98144,60.10390,23.69641,29.63337,42.46515,130.2489,543.4310,9.56600,18.35926,11.65597,41.13308,214.9337,56.67225,392.5873,258.0505,56.96271,615.7574,0.00000,0.00000
,380,320.0933,430.9103,260.7724,62.76522,755.8354,72.91110,131.6384,222.9574,9.35323,15.13182,19.87195,0.00000,0.00000,12.31802,75.05719,232.7181,26.84212,40.04910,50.85366,23.11012,407.8001,0.00499,0.04192,0.02763,22.78844,28.06923,32.32623,0.00000,0.00000,26.74834,175.1463,319.6501,27.63535,34.25813,39.25470,4.05857,58.70664,8.95334,15.63776,34.94979,151.5404,188.1785,217.0760,99.58208,1412.089,0.07351,0.59769,0.38813,8.14988,9.63417,16.04223,2.82053,9.56137,35.81915,51.92112,122.5214,19.76319,23.56858,40.20548,56.58752,206.6892,52.18221,67.16267,77.02860,16.84482,20.04333,33.84500,138.7563,530.1159,11.81933,20.92638,16.34869,299.0677,432.7105,320.4142,602.4050,693.0525,575.0436,529.0000,0.00000,0.00000
,381,230.0451,250.0845,223.1176,67.15373,669.6773,101.4629,155.4722,365.8909,7.04539,11.50747,15.81530,0.00000,0.00000,8.23983,48.66042,173.1449,13.68382,22.71129,31.27630,11.06016,239.0243,2.737e-07,0.00000,0.00000,25.83710,32.62841,37.56347,0.00000,0.00000,27.66121,193.5908,224.9831,27.94676,35.54704,40.75450,4.25721,62.89652,10.73265,30.51048,22.78749,113.7955,144.3347,166.4575,88.82706,1250.527,0.09804,0.64063,0.15843,12.35724,15.70100,22.54630,2.84281,11.17862,48.74440,104.8617,173.4542,34.95594,44.43173,63.91592,60.87621,250.0681,67.31230,90.46075,74.30280,41.51302,52.09893,73.65884,208.9278,906.9786,17.70104,34.39684,18.47790,103.5482,965.7198,155.9992,555.6979,503.0031,222.5499,225.3941,129.8209,0.00000
,382,112.2888,167.3144,157.8140,54.64530,530.2338,73.21571,160.6300,250.9952,4.68413,8.11827,10.95037,0.00000,0.00000,5.22953,36.85843,70.20086,10.00961,17.35369,23.50212,6.70253,160.6119,3.651e-07,0.00000,0.00000,18.33755,22.80372,26.09338,0.00000,0.00000,18.53226,148.0025,149.0933,19.43303,24.19875,27.57973,3.39165,51.25364,7.95899,21.65078,22.98445,89.65659,111.4821,127.9219,63.92869,996.5390,0.05353,0.42516,0.26296,9.47287,11.52726,20.43889,3.30801,10.78521,51.27079,71.03078,102.8209,24.62434,29.95077,53.27881,73.92704,247.3329,72.63379,95.97372,77.05329,20.47130,25.01077,44.32118,170.0506,582.9352,15.37232,25.44095,13.61287,408.6403,1491.253,432.7665,262.5638,1487.506,1006.859,461.0000,0.00000,0.00000
,383,128.0713,165.1375,131.6386,47.92209,527.1924,63.39234,146.4946,232.0716,4.38767,7.58276,10.25863,0.00000,0.00000,5.22540,37.03334,85.81259,8.60994,14.87339,20.20762,6.56658,158.5710,3.202e-07,0.00000,0.00000,17.51486,21.63562,24.78446,0.00000,0.00000,17.16398,137.1283,108.9849,18.80008,23.22352,26.51548,2.99666,44.92543,7.64927,19.13975,18.44165,89.05408,109.8258,126.2310,63.44010,990.9446,0.05537,0.44735,0.16180,9.67115,11.91969,19.81824,3.04983,10.67123,47.92468,70.50911,92.39263,25.19482,31.01857,51.71566,62.66854,230.3208,64.90818,89.79647,65.89561,21.56141,26.53439,44.27770,154.7936,577.0892,14.81095,25.99734,13.70785,147.7306,285.5518,176.2307,269.4438,294.2495,94.03453,107.4214,9.32159,0.00000
,384,46.06938,68.97277,80.03435,27.62791,232.7023,28.22482,56.95377,102.4741,2.17181,3.75408,5.08511,0.00000,0.00000,1.88826,12.84036,31.34076,5.14776,8.89502,12.10410,2.75529,66.21748,6.23e-08,7.537e-07,0.00000,11.05812,13.57918,15.56745,0.00000,0.00000,8.79608,69.43931,81.83331,11.56398,14.26513,16.30665,1.71377,25.91414,3.84058,12.87226,9.37270,44.44154,54.89561,63.03574,28.39791,437.0068,0.02322,0.18570,0.08890,3.96334,4.92718,7.47204,1.09895,3.95083,15.98125,27.35703,50.12402,11.10347,13.79029,20.88477,23.31520,90.59233,22.80295,31.67307,30.18989,10.40466,12.93391,19.55875,65.99917,258.0004,5.36196,9.86754,6.27453,72.86416,102.8234,115.5580,187.4808,167.8892,201.4654,0.00000,0.00000,0.00000
,385,121.9890,112.9786,170.0848,68.03451,289.0639,142.4777,196.2894,207.5930,14.39326,24.95317,33.78015,0.00000,0.00000,7.00580,55.44488,59.53835,17.13237,29.70532,40.32594,4.50710,108.4715,1.661e-07,1.424e-06,0.00000,33.24784,41.39775,47.37992,0.00000,0.00000,21.79427,172.4718,145.9036,26.38124,32.86188,37.55531,4.18662,63.84790,7.11926,34.81921,20.27420,78.77901,98.01266,112.4731,35.24160,542.8862,0.01692,0.13840,0.20815,36.98758,45.02230,80.37896,11.81667,42.30017,107.7432,175.4124,157.5773,45.30058,55.02413,97.71850,82.28418,310.2945,80.47275,124.6690,99.21204,31.09120,37.48342,66.03784,127.6851,508.8155,15.40441,28.78451,20.77683,284.9252,153.3132,247.0416,186.8030,584.5258,226.9798,1142.418,94.23734,0.00000
,386,177.6207,219.0948,170.5275,69.16920,430.8777,109.6759,195.0325,265.8203,11.56041,19.95670,27.09880,0.00000,0.00000,9.93144,75.73920,91.95008,17.97198,31.02804,42.26224,8.67248,210.4224,5.925e-07,0.00001,0.00000,23.74136,29.29284,33.60419,0.00000,0.00000,21.90105,174.2993,144.8546,21.54774,26.70480,30.55667,4.26673,64.90247,8.71634,36.08174,20.15423,73.83041,91.44241,105.1200,52.13364,809.6216,0.03606,0.29447,0.27998,22.10886,27.39457,46.48529,6.91513,24.58582,82.82274,138.3054,125.6513,38.91149,48.12090,81.24799,81.16642,308.8986,85.03130,127.4740,89.53416,32.74103,40.31646,67.34246,157.5350,649.8088,18.00906,34.50130,19.39233,67.10583,288.3828,135.5219,774.9346,468.7893,166.1957,18.06286,21.39053,0.00000
,387,209.2569,142.7273,189.9628,62.93553,280.5326,100.4804,138.4149,130.5614,7.30011,12.56565,17.06062,0.00000,0.00000,7.74557,60.43394,141.0775,9.24958,15.88490,21.62885,5.73384,136.9935,0.00007,0.00060,0.00072,24.35055,29.97790,34.45101,0.00000,0.00000,21.39450,169.3931,189.1381,17.78192,21.97530,25.19841,3.87360,59.06193,6.54893,30.58138,20.68599,54.07583,66.82953,76.92147,34.08128,526.9839,0.02658,0.21833,0.29211,18.11811,22.07546,38.60011,8.42331,29.34063,77.38747,125.3247,120.4636,22.04102,26.82776,46.87276,60.10447,216.7254,58.39360,88.47189,68.52946,14.72391,17.75508,30.91175,87.67675,327.3455,10.33941,18.49201,12.90865,4.50692,49.95017,9.54412,24.95778,129.2622,43.28305,318.1166,2.57845,0.00000
,388,28.68523,30.38385,61.99592,22.03628,151.7442,34.60909,78.83222,122.4272,1.25962,2.14689,2.91728,0.00000,0.00000,1.06589,7.72579,19.89355,2.78615,4.74104,6.46884,1.21462,29.16924,0.00000,4.179e-07,0.00000,7.10124,8.82049,10.08436,0.00000,0.00000,6.86968,54.04740,63.07475,6.92679,8.61345,9.82757,1.36717,20.66910,2.84858,11.21749,6.62946,24.74468,30.72112,35.22277,18.56998,284.9183,0.01821,0.14787,0.13004,5.46844,6.81852,10.37201,1.39096,5.14686,22.86472,41.51484,54.68347,15.02262,18.71409,28.43556,31.52278,126.1417,32.69800,49.31613,36.32873,13.59543,16.88736,25.43284,76.70926,326.9039,7.37100,14.66245,7.87583,1152.709,252.0253,446.7923,345.6295,499.3911,197.8934,0.04266,0.94366,0.00000
,389,10.56554,4.05530,12.13736,3.67673,22.01571,15.24892,19.49467,24.50843,0.07200,0.11673,0.15579,0.00000,0.00000,0.14768,0.93744,9.48042,0.11019,0.17711,0.23863,0.19754,3.85777,0.00001,0.00012,0.00003,0.91472,1.04302,1.21657,0.00000,0.00000,2.43067,18.92581,2.91824,0.41889,0.48268,0.56209,0.23718,3.43954,0.42876,1.65818,0.78556,1.47193,1.69816,1.98550,2.71306,41.31837,0.00132,0.01110,0.00288,0.39229,0.48372,0.62915,1.33899,5.51380,9.84480,26.52048,14.66905,1.27812,1.56852,2.02367,6.69455,32.29480,5.97367,10.48712,8.85841,2.10241,2.45501,3.38660,11.55978,72.56940,0.77577,2.33046,0.93040,54.61531,335.1602,73.90855,2486.508,184.5052,122.4914,0.00000,0.00000,0.00000
,390,209.7055,265.8144,268.2958,116.8840,828.8193,160.1005,342.4399,468.3383,9.12749,15.76675,21.38929,0.00000,0.00000,9.88820,72.51286,127.3045,15.82706,27.32403,37.21305,10.59084,255.2236,6.099e-07,0.00001,0.00000,43.06694,53.31287,61.05052,0.00000,0.00000,36.87472,291.4634,208.2534,43.36728,53.88523,61.52833,7.24223,109.6418,15.63156,61.13223,33.45921,167.1576,207.5847,238.2592,100.9452,1556.693,0.06185,0.50242,0.34037,31.17175,38.45802,62.17779,9.13574,32.45065,124.5045,200.0735,202.4263,64.22641,79.16987,127.8671,143.9416,540.9382,150.0238,222.2909,148.4940,54.69244,67.20391,107.5867,297.2617,1183.300,32.29688,60.25002,31.12067,165.0985,127.7298,58.63828,239.2276,350.5777,91.92083,500.0000,0.00000,0.00000
,391,6.49077,5.00737,1.39098,0.53403,1.28010,2.25369,1.84731,1.37224,0.36681,0.53215,0.71427,0.00000,0.00000,0.79846,3.78590,1.90641,0.22765,0.31902,0.42484,0.42978,4.57759,0.00006,0.00061,0.00115,0.13694,0.15934,0.27477,0.00000,0.00000,0.77498,1.39291,0.61407,0.05707,0.06632,0.11448,0.09427,0.43976,0.03556,0.36151,0.05440,0.08292,0.09855,0.16779,0.43023,2.12997,0.00001,0.00009,0.00018,0.34825,0.44816,0.68492,0.10421,0.79159,0.91581,3.08205,1.86741,0.25436,0.32728,0.49983,0.42661,3.26802,0.43293,1.39426,0.51115,0.11835,0.15225,0.23255,0.47240,3.64430,0.48608,1.78744,0.60595,822.7495,1230.758,1435.216,298.6989,695.2061,254.5579,0.02934,0.64901,108.5426
,392,13.36683,20.26913,12.93370,6.03735,30.69302,3.80913,7.93941,6.18224,0.72307,1.21048,1.62293,0.00000,0.00000,1.02479,7.21478,5.12726,1.01124,1.64734,2.19684,0.97900,19.29013,0.00006,0.00052,0.00058,1.93185,2.40064,2.85610,0.00000,0.00000,3.00894,15.46065,7.39782,1.59417,1.98246,2.34737,0.45978,5.57758,0.69648,3.51769,1.32572,4.54945,5.66576,6.67824,4.94825,56.43780,0.00136,0.01081,0.01065,0.77733,0.92452,1.81200,0.46427,1.39074,4.81115,6.64612,4.46829,1.03673,1.23685,2.42779,3.95011,11.92871,4.09918,5.48549,2.93701,0.73578,0.88379,1.73487,6.16216,18.70870,0.84529,1.30224,0.52724,1042.417,503.1719,1489.141,348.5902,214.9058,814.8516,0.00000,0.00000,0.00000
,393,66.04253,72.83755,88.44315,38.83613,175.9699,93.03710,137.3344,166.4545,8.30892,14.38348,19.47916,0.00000,0.00000,3.78169,29.21122,33.04961,12.98474,22.47799,30.54260,2.91931,69.91824,2.36e-08,2.779e-07,0.00000,15.29886,19.02804,21.75857,0.00000,0.00000,11.88266,93.50529,71.49834,12.74799,15.88144,18.12870,2.40108,36.43505,4.22792,20.46160,11.20607,39.30076,48.91284,56.06702,21.57615,330.3636,0.00864,0.06986,0.09958,24.90259,30.96479,52.91051,6.61009,23.61727,68.18001,118.2653,109.0268,36.76385,45.66959,77.63754,57.65292,217.0159,59.35366,89.99905,64.60292,29.81994,36.94023,61.76945,99.67915,415.8449,12.34152,23.50085,13.31773,3.08428,25.82794,13.61593,19.02649,121.0099,49.88516,215.1048,2.31824,0.00000
,394,179.0331,162.0353,401.6250,108.7502,497.1612,136.8206,239.6164,206.0451,6.84090,11.85578,15.11589,0.00000,0.00000,7.90224,47.59501,123.5358,10.96938,18.90310,24.13702,9.66893,152.3663,0.00002,0.00011,0.00097,40.73647,52.06761,57.12056,0.00000,0.00000,40.03929,266.6438,496.5669,33.89607,43.29817,47.20076,7.27882,101.4714,11.44139,54.53109,34.21619,107.9614,138.0707,150.6415,69.15367,925.1687,0.00708,0.05622,0.26231,19.16723,24.07951,40.69940,8.36555,25.16129,90.23726,125.9381,220.6740,34.94730,43.98558,74.16830,117.1461,362.0867,103.8495,142.5413,96.56706,21.78792,27.47025,45.98085,154.1026,486.9608,13.29196,21.21840,11.45398,55.07240,156.5073,64.15205,164.3955,365.7890,192.6916,450.0000,2519.000,0.00000
,395,113.9044,81.46684,265.4051,75.79361,360.5533,84.10416,181.7653,158.7421,3.34791,5.92875,7.59765,0.00000,0.00000,3.34271,24.83375,85.72795,4.67077,8.27709,10.62426,3.31294,78.15390,0.00000,2.644e-07,0.00000,27.20565,34.80725,37.55782,0.00000,0.00000,22.85201,177.5257,330.4324,23.87763,30.53792,32.92225,4.69883,71.09479,8.37422,41.04774,21.10689,79.85486,102.2251,110.4495,44.88967,676.2170,0.00565,0.04479,0.14922,14.27281,17.87965,30.11407,4.93941,16.01476,64.22496,91.87362,113.5114,28.65653,35.92340,60.59710,86.11137,277.4192,81.37630,115.9929,64.60396,18.39150,23.05947,38.91301,118.1740,380.2093,10.65458,17.02811,7.98776,40.54316,187.0084,46.88089,70.87747,211.4117,203.8438,503.0000,0.00000,0.00000
,396,187.5574,193.8668,295.3058,79.93967,521.7722,75.85571,139.1455,194.3532,3.85119,6.75693,8.65285,0.00000,0.00000,5.90814,37.98624,143.6631,7.50456,13.11620,16.84315,8.54166,185.3251,0.00005,0.00033,0.00138,27.79826,35.57620,38.99227,0.00000,0.00000,24.45516,182.4818,383.6747,28.43019,36.36312,39.61081,5.00400,74.93567,9.42811,33.86266,31.58421,109.4485,140.1647,153.3144,66.78139,976.7630,0.02199,0.17345,0.18547,8.85581,11.15363,18.21863,2.64377,8.12586,37.85033,52.65867,156.9557,24.22452,30.61680,49.56284,64.80891,213.4820,58.32184,77.14531,69.36743,20.79592,26.23754,43.07761,141.4327,460.6210,10.82180,17.61319,12.49759,45.32529,308.6231,54.87279,688.8999,331.0508,207.3568,0.00000,0.00000,0.00000
,397,127.8341,124.8466,300.0445,88.07021,533.0176,77.76688,193.7557,236.7747,4.29131,7.49688,9.55607,0.00000,0.00000,3.77966,25.63863,98.41576,9.87121,17.10625,21.77762,5.47376,119.3728,0.00011,0.00089,0.00104,29.53963,37.79079,40.81111,0.00000,0.00000,24.15162,182.9867,392.9507,32.00325,40.92366,44.14598,5.48304,82.58718,10.20941,43.53854,28.98330,125.1865,160.2559,173.3376,67.18917,998.8459,0.02003,0.15881,0.17885,12.44795,15.76362,24.30765,2.89794,10.24406,49.72812,74.45678,139.7025,36.24477,45.94148,70.99599,86.28600,301.2255,81.44462,116.8570,81.23391,28.84112,36.56527,56.53596,171.7774,598.4997,13.73264,23.41363,12.89204,45.73664,192.4314,60.41716,117.8272,283.8239,276.8652,1223.000,0.00000,0.00000
,398,102.8011,98.90293,276.7007,79.41503,380.6564,156.9947,272.2606,213.5024,3.70837,6.27705,8.05161,0.00000,0.00000,4.54132,28.72466,69.53514,6.23023,10.43183,13.41276,5.34608,93.55685,0.00004,0.00026,0.00102,34.19180,43.73915,48.36842,0.00000,0.00000,28.39444,201.9922,323.0147,27.40762,35.07135,38.51067,5.18208,74.23294,8.47367,36.54539,27.31183,87.96999,112.7003,124.1587,50.98343,710.3293,0.00446,0.03508,0.13443,27.36274,34.70190,53.53917,9.98953,34.91160,93.02722,148.1383,290.1359,45.24291,57.45652,88.64102,120.6278,423.8932,100.1028,148.9707,132.8503,26.96447,34.23774,52.72072,156.9391,549.8493,12.78745,21.91461,16.03179,32.08774,187.3144,53.91779,455.7454,313.3257,122.3244,921.0000,2128.000,0.00000
